,Код ОКЭД*,ID РАЙОН,Кол-во людей,oked_total,dist_total,rca,m_cp,rayon
7186,331,1534.0,2.0,65500.0,6521.0,0.0416985967824445,0,"Айтекебийский район, Актюбинская область"
7187,331,1540.0,5.0,65500.0,4551.0,0.14937186861037166,0,"Каргалинский район, Актюбинская область"
7188,331,1542.0,5.0,65500.0,5219.0,0.13025318529331317,0,"Хобдинский район, Актюбинская область"
7189,331,1546.0,4.0,65500.0,8287.0,0.06562484605244856,0,"Мартукский район, Актюбинская область"
7190,331,1548.0,545.0,65500.0,17271.0,4.290270382200935,1,"Мугалжарский район, Актюбинская область"
7191,331,1552.0,1.0,65500.0,4738.0,0.028695288055964604,0,"Уилский район, Актюбинская область"
7192,331,1556.0,3.0,65500.0,7659.0,0.05325431837413251,0,"Темирский район, Актюбинская область"
7193,331,1560.0,11.0,65500.0,15589.0,0.09593566122912074,0,"Хромтауский район, Актюбинская область"
7194,331,1564.0,190.0,65500.0,10286.0,2.51138170462186,1,"Шалкарский район, Актюбинская область"
7195,331,1568.0,2.0,65500.0,4781.0,0.05687440903959854,0,"Иргизский район, Актюбинская область"
7196,331,1910.0,19.0,65500.0,51523.0,0.050136972252664745,0,"Қонаев Г.А., Алматинская область"
7197,331,1918.0,8.0,65500.0,10189.0,0.10674906256485253,0,"АЛАТАУ, Алматинская область"
7198,331,1936.0,1.0,65500.0,7252.0,0.01874769371334257,0,"Балхашский район, Алматинская область"
7199,331,1940.0,59.0,65500.0,56538.0,0.14187870483109516,0,"Енбекшиказахский район, Алматинская область"
7200,331,1942.0,23.0,65500.0,32755.0,0.09546757199238855,0,"Жамбылский район, Алматинская область"
7201,331,1944.0,4.0,65500.0,6843.0,0.07947290650835032,0,"Кегенский район, Алматинская область"
7202,331,1952.0,193.0,65500.0,90080.0,0.29129603727983944,0,"Карасайский район, Алматинская область"
7203,331,1962.0,155.0,65500.0,75705.0,0.27836381474697636,0,"Талгарский район, Алматинская область"
7204,331,1966.0,6.0,65500.0,13956.0,0.0584515368912985,0,"Уйгурский район, Алматинская область"
7205,331,1968.0,206.0,65500.0,88286.0,0.3172349479043905,0,"Илийский район, Алматинская область"
7206,331,2310.0,2287.0,65500.0,286088.0,1.0868564025354073,1,"город Атырау, Атырауская область"
7207,331,2336.0,167.0,65500.0,30033.0,0.7560027933649575,0,"Жылыойский район, Атырауская область"
7208,331,2346.0,1.0,65500.0,11976.0,0.011352561356810313,0,"Курмангазинский район, Атырауская область"
7209,331,2348.0,3.0,65500.0,6386.0,0.06387015728585671,0,"Кзылкогинский район, Атырауская область"
7210,331,2352.0,8.0,65500.0,5543.0,0.19622338056526833,0,"Макатский район, Атырауская область"
7211,331,2356.0,6.0,65500.0,7831.0,0.10416928219320161,0,"Махамбетский район, Атырауская область"
7212,331,2710.0,585.0,65500.0,177958.0,0.44693461807481977,0,"город Уральск, Западно-Казахстанская область"
7213,331,2732.0,6.0,65500.0,10095.0,0.08080729557750983,0,"Акжаикский район, Западно-Казахстанская область"
7214,331,2736.0,2272.0,65500.0,45229.0,6.829627017321015,1,"Бурлинский район, Западно-Казахстанская область"
7215,331,2740.0,1.0,65500.0,5724.0,0.023752319149049666,0,"Жангалинский район, Западно-Казахстанская область"
7216,331,2742.0,1.0,65500.0,4565.0,0.0297827546131786,0,"Жанибекский район, Западно-Казахстанская область"
7217,331,2744.0,56.0,65500.0,18371.0,0.41443924605699073,0,"район Бәйтерек, Западно-Казахстанская область"
7218,331,2748.0,1.0,65500.0,8134.0,0.016714811262498193,0,"Казталовский район, Западно-Казахстанская область"
7219,331,2750.0,1.0,65500.0,4569.0,0.02975668085120602,0,"Каратобинский район, Западно-Казахстанская область"
7220,331,2754.0,1.0,65500.0,4299.0,0.031625558224973316,0,"Бокейординский район, Западно-Казахстанская область"
7221,331,2758.0,1.0,65500.0,5635.0,0.024127466691953914,0,"Сырымский район, Западно-Казахстанская область"
7222,331,2760.0,2.0,65500.0,4970.0,0.054711579400064506,0,"Таскалинский район, Западно-Казахстанская область"
7223,331,2762.0,1.0,65500.0,10690.0,0.012718267054177763,0,"Теректинский район, Западно-Казахстанская область"
7224,331,3110.0,1272.0,65500.0,185183.0,0.9338812178075304,0,"город Тараз, Жамбылская область"
7225,331,3136.0,2.0,65500.0,18529.0,0.014675187523251152,0,"Байзакский район, Жамбылская область"
7226,331,3140.0,16.0,65500.0,14478.0,0.15025089079614345,0,"Жамбылский район, Жамбылская область"
7227,331,3142.0,37.0,65500.0,13663.0,0.36818093888157294,0,"Жуалынский район, Жамбылская область"
7228,331,3148.0,11.0,65500.0,33721.0,0.044350435126501685,0,"Кордайский район, Жамбылская область"
7229,331,3150.0,4.0,65500.0,15380.0,0.03535975937819513,0,"район Турара Рыскулова, Жамбылская область"
7230,331,3154.0,3.0,65500.0,19309.0,0.021123560227224655,0,"Меркенский район, Жамбылская область"
7231,331,3156.0,3.0,65500.0,8441.0,0.048320675799962194,0,"Мойынкумский район, Жамбылская область"
7232,331,3160.0,580.0,65500.0,12965.0,6.082205891963978,1,"Сарысуский район, Жамбылская область"
7233,331,3162.0,1.0,65500.0,12526.0,0.01085408548692003,0,"Таласский район, Жамбылская область"
7234,331,3166.0,438.0,65500.0,22230.0,2.6788000164827808,1,"Шуский район, Жамбылская область"
7235,331,3310.0,129.0,65500.0,94504.0,0.18558597996255904,0,"Талдыкорган Г.А., Жетісу"
7236,331,3318.0,8.0,65500.0,7688.0,0.14147583226759658,0,"Текели Г.А., Жетісу"
7237,331,3332.0,354.0,65500.0,9891.0,4.865961913097032,1,"Аксуский район, Жетісу"
7238,331,3334.0,3.0,65500.0,19286.0,0.021148751655474484,0,"Алакольский район, Жетісу"
7239,331,3336.0,12.0,65500.0,12067.0,0.13520338921935227,0,"Ескельдинский район, Жетісу"
7240,331,3340.0,1.0,65500.0,12913.0,0.010528790738725338,0,"Кербулакский район, Жетісу"
7241,331,3342.0,5.0,65500.0,10548.0,0.06444741885151702,0,"Коксуский район, Жетісу"
7242,331,3344.0,6.0,65500.0,9388.0,0.0868928045222584,0,"Каратальский район, Жетісу"
7243,331,3346.0,27.0,65500.0,29808.0,0.12315061124018144,0,"Панфиловский район, Жетісу"
7244,331,3348.0,8.0,65500.0,10316.0,0.1054348777116404,0,"Саркандский район, Жетісу"
7245,331,3510.0,5708.0,65500.0,308582.0,2.51489015111279,1,"город Караганда, Карагандинская область"
7246,331,3516.0,343.0,65500.0,25392.0,1.8365504197992275,1,"город Балхаш, Карагандинская область"
7247,331,3521.0,1.0,65500.0,3907.0,0.03479863701283857,0,"город Приозерск, Карагандинская область"
7248,331,3522.0,71.0,65500.0,13058.0,0.7392431851317492,0,"город Сарань, Карагандинская область"
7249,331,3524.0,1809.0,65500.0,94739.0,2.596064124909182,1,"город Темиртау, Карагандинская область"
7250,331,3528.0,13.0,65500.0,11376.0,0.15536722683887869,0,"город Шахтинск, Карагандинская область"
7251,331,3532.0,7.0,65500.0,16238.0,0.058609922629888046,0,"Абайский район, Карагандинская область"
7252,331,3540.0,5.0,65500.0,15795.0,0.043038390252978884,0,"Бухар-Жырауский район, Карагандинская область"
7253,331,3548.0,1.0,65500.0,9773.0,0.01391162128406429,0,"Каркаралинский район, Карагандинская область"
7254,331,3552.0,3.0,65500.0,7744.0,0.05266978621222636,0,"Нуринский район, Карагандинская область"
7255,331,3556.0,17.0,65500.0,9403.0,0.24580353841919866,0,"Осакаровский район, Карагандинская область"
7256,331,3564.0,90.0,65500.0,13551.0,0.9029772513338077,0,"Шетский район, Карагандинская область"
7257,331,3910.0,992.0,65500.0,171613.0,0.7858997197804771,0,"город Костанай, Костанайская область"
7258,331,3916.0,15.0,65500.0,12422.0,0.16417437788901984,0,"город Аркалык, Костанайская область"
7259,331,3920.0,197.0,65500.0,9354.0,2.863350453004552,1,"город Лисаковск, Костанайская область"
7260,331,3924.0,731.0,65500.0,54941.0,1.8089495801950488,1,"город Рудный, Костанайская область"
7261,331,3932.0,1.0,65500.0,4994.0,0.027224324150813037,0,"Алтынсаринский район, Костанайская область"
7262,331,3936.0,571.0,65500.0,10404.0,7.461762294889517,1,"Аулиекольский район, Костанайская область"
7263,331,3940.0,5.0,65500.0,6663.0,0.10202481975773699,0,"Денисовский район, Костанайская область"
7264,331,3942.0,1.0,65500.0,3196.0,0.0425401360479225,0,"Жангельдинский район, Костанайская область"
7265,331,3944.0,27.0,65500.0,14490.0,0.2533384002655161,0,"Житикаринский район, Костанайская область"
7266,331,3950.0,5.0,65500.0,9571.0,0.07102615965372494,0,"Карабалыкский район, Костанайская область"
7267,331,3952.0,1.0,65500.0,8585.0,0.015836723914870156,0,"Карасуский район, Костанайская область"
7268,331,3954.0,342.0,65500.0,22748.0,2.044035958534061,1,"Костанайский район, Костанайская область"
7269,331,3956.0,13.0,65500.0,7334.0,0.240995033067778,0,"Мендыкаринский район, Костанайская область"
7270,331,3958.0,2.0,65500.0,2762.0,0.09844914902908058,0,"Наурзумский район, Костанайская область"
7271,331,3962.0,37.0,65500.0,6709.0,0.7498071497896752,0,"Сарыкольский район, Костанайская область"
7272,331,3964.0,4.0,65500.0,7659.0,0.07100575783217668,0,"район Беимбета Майлина, Костанайская область"
7273,331,3966.0,2.0,65500.0,5591.0,0.048634689611575854,0,"Узункольский район, Костанайская область"
7274,331,3968.0,19.0,65500.0,9090.0,0.2841812124723923,0,"Федоровский район, Костанайская область"
7275,331,4310.0,740.0,65500.0,155732.0,0.6460401417741929,0,"город Кызылорда, Кызылординская область"
7276,331,4319.0,2.0,65500.0,3920.0,0.0693664667393675,0,"город Байконыр, Кызылординская область"
7277,331,4332.0,17.0,65500.0,19630.0,0.117742774923878,0,"Аральский район, Кызылординская область"
7278,331,4336.0,3.0,65500.0,10007.0,0.04075895117692424,0,"Жалагашский район, Кызылординская область"
7279,331,4340.0,6.0,65500.0,21012.0,0.03882303678159917,0,"Жанакорганский район, Кызылординская область"
7280,331,4344.0,431.0,65500.0,19298.0,3.0364813163409723,1,"Казалинский район, Кызылординская область"
7281,331,4346.0,6.0,65500.0,11843.0,0.06888032161234162,0,"Кармакшинский район, Кызылординская область"
7282,331,4348.0,6.0,65500.0,10649.0,0.07660340396797463,0,"Сырдарьинский район, Кызылординская область"
7283,331,4352.0,26.0,65500.0,23281.0,0.15183691186109563,0,"Чиилийский район, Кызылординская область"
7284,331,4710.0,1226.0,65500.0,183315.0,0.9092809912774761,0,"город Актау, Мангистауская область"
7285,331,4718.0,263.0,65500.0,53223.0,0.6718340994459004,0,"город Жанаозен, Мангистауская область"
7286,331,4736.0,4.0,65500.0,15092.0,0.0360345281762948,0,"Бейнеуский район, Мангистауская область"
7287,331,4742.0,1.0,65500.0,7956.0,0.017088772600447496,0,"Каракиянский район, Мангистауская область"
7288,331,4746.0,2.0,65500.0,10506.0,0.025882024521066114,0,"Мангистауский район, Мангистауская область"
7289,331,4750.0,263.0,65500.0,29499.0,1.2121436752028596,1,"Мунайлинский район, Мангистауская область"
7290,331,4752.0,42.0,65500.0,11275.0,0.5064521101538565,0,"Тупкараганский район, Мангистауская область"
7291,331,5510.0,1713.0,65500.0,221005.0,1.0538065869464113,1,"город Павлодар, Павлодарская область"
7292,331,5516.0,14.0,65500.0,19072.0,0.0998015859547108,0,"город Аксу, Павлодарская область"
7293,331,5522.0,3698.0,65500.0,60356.0,8.330136195975127,1,"город Экибастуз, Павлодарская область"
7294,331,5542.0,5.0,65500.0,5009.0,0.1357139896278302,0,"Железинский район, Павлодарская область"
7295,331,5546.0,7.0,65500.0,5122.0,0.1858078726403987,0,"Иртышский район, Павлодарская область"
7296,331,5548.0,2.0,65500.0,6269.0,0.0433747885816431,0,"район Тереңкөл, Павлодарская область"
7297,331,5552.0,1.0,65500.0,3311.0,0.04106260187531269,0,"район Аққулы, Павлодарская область"
7298,331,5556.0,1.0,65500.0,3543.0,0.03837377217306246,0,"Майский район, Павлодарская область"
7299,331,5560.0,1.0,65500.0,6821.0,0.019932308284585882,0,"Павлодарский район, Павлодарская область"
7300,331,5564.0,7.0,65500.0,4283.0,0.22220591259960823,0,"Успенский район, Павлодарская область"
7301,331,5910.0,815.0,65500.0,117132.0,0.9459925039226312,0,"город Петропавловск, Северо-Казахстанская область"
7302,331,5932.0,27.0,65500.0,11018.0,0.33317057722339155,0,"Айыртауский район, Северо-Казахстанская область"
7303,331,5934.0,2.0,65500.0,5169.0,0.052605252392787884,0,"Акжарский район, Северо-Казахстанская область"
7304,331,5936.0,1.0,65500.0,8603.0,0.015803588842166722,0,"Район Магжана Жумабаева, Северо-Казахстанская область"
7305,331,5942.0,1.0,65500.0,7792.0,0.017448443892346035,0,"Есильский район, Северо-Казахстанская область"
7306,331,5950.0,7.0,65500.0,14390.0,0.06613675633524128,0,"Кызылжарский район, Северо-Казахстанская область"
7307,331,5952.0,1.0,65500.0,6475.0,0.020997416958943676,0,"Мамлютский район, Северо-Казахстанская область"
7308,331,5956.0,1.0,65500.0,6338.0,0.021451289808955554,0,"Район Шал акына, Северо-Казахстанская область"
7309,331,5958.0,1.0,65500.0,7363.0,0.018465065164900218,0,"Аккайынский район, Северо-Казахстанская область"
7310,331,5960.0,18.0,65500.0,15814.0,0.15475205176203904,0,"Тайыншинский район, Северо-Казахстанская область"
7311,331,5962.0,2.0,65500.0,4573.0,0.05946130540527457,0,"Тимирязевский район, Северо-Казахстанская область"
7312,331,5964.0,2.0,65500.0,4677.0,0.05813909549247821,0,"Уалихановский район, Северо-Казахстанская область"
7313,331,5966.0,72.0,65500.0,14342.0,0.6825404954859532,0,"Район им.Габита Мусрепова, Северо-Казахстанская область"
7314,331,6110.0,53.0,65500.0,114786.0,0.0627758486652161,0,"город Туркестан, Туркестанская область"
7315,331,6116.0,609.0,65500.0,19481.0,4.250222748256179,1,"город Арысь, Туркестанская область"
7316,331,6120.0,115.0,65500.0,20413.0,0.765943349975674,0,"город Кентау, Туркестанская область"
7317,331,6136.0,3.0,65500.0,14457.0,0.028212964268346193,0,"район Байдибека, Туркестанская область"
7318,331,6138.0,10.0,65500.0,35807.0,0.03796974748210135,0,"Жетисайский район, Туркестанская область"
7319,331,6139.0,13.0,65500.0,22639.0,0.07807136236225468,0,"Келесский район, Туркестанская область"
7320,331,6140.0,17.0,65500.0,25393.0,0.09102078020540011,0,"Казыгуртский район, Туркестанская область"
7321,331,6144.0,5.0,65500.0,25486.0,0.026673129327701543,0,"Мактааральский район, Туркестанская область"
7322,331,6146.0,9.0,65500.0,28110.0,0.043529863866326665,0,"Ордабасынский район, Туркестанская область"
7323,331,6148.0,10.0,65500.0,15788.0,0.08611494477398043,0,"Отрарский район, Туркестанская область"
7324,331,6152.0,64.0,65500.0,51659.0,0.16843782473114577,0,"Сайрамский район, Туркестанская область"
7325,331,6154.0,9.0,65500.0,41141.0,0.029742215145048555,0,"Сарыагашский район, Туркестанская область"
7326,331,6155.0,3.0,65500.0,16966.0,0.024040718167363015,0,"район Сауран, Туркестанская область"
7327,331,6156.0,13.0,65500.0,29088.0,0.060762430298373346,0,"Сузакский район, Туркестанская область"
7328,331,6158.0,17.0,65500.0,24226.0,0.09540537735308037,0,"Толебийский район, Туркестанская область"
7329,331,6160.0,5.0,65500.0,20359.0,0.03339021435462456,0,"Тюлькубасский район, Туркестанская область"
7330,331,6164.0,8.0,65500.0,16826.0,0.06464199444153586,0,"Шардаринский район, Туркестанская область"
7331,331,6210.0,1319.0,65500.0,64957.0,2.7607334771199783,1,"Жезказган Г.А., Улытау"
7332,331,6218.0,3.0,65500.0,6298.0,0.06476259517743425,0,"Каражал Г.А., Улытау"
7333,331,6220.0,2875.0,65500.0,17348.0,22.531706252959182,1,"Сатпаев Г.А., Улытау"
7334,331,6236.0,73.0,65500.0,7662.0,1.2953476978685332,1,"Жанааркинский район, Улытау"
7335,331,6310.0,3244.0,65500.0,220373.0,2.00137332377794,1,"город Усть-Каменогорск, Восточно-Казахстанская область"
7336,331,6324.0,144.0,65500.0,16091.0,1.2167044666284932,1,"город Риддер, Восточно-Казахстанская область"
7337,331,6340.0,129.0,65500.0,20140.0,0.8708350273277895,0,"Глубоковский район, Восточно-Казахстанская область"
7338,331,6346.0,9.0,65500.0,9854.0,0.12417540828926758,0,"Зайсанский район, Восточно-Казахстанская область"
7339,331,6348.0,123.0,65500.0,19089.0,0.8760473467194048,0,"район Алтай, Восточно-Казахстанская область"
7340,331,6352.0,2.0,65500.0,5856.0,0.04643383702498644,0,"Курчумский район, Восточно-Казахстанская область"
7341,331,6354.0,1.0,65500.0,5042.0,0.026965147720975864,0,"Катон-Карагайский район, Восточно-Казахстанская область"
7342,331,6356.0,4.0,65500.0,5832.0,0.09324984554812091,0,"Cамарский район, Восточно-Казахстанская область"
7343,331,6358.0,1.0,65500.0,6850.0,0.019847923329804423,0,"Тарбагатайский район, Восточно-Казахстанская область"
7344,331,6362.0,7.0,65500.0,11336.0,0.08395447456458381,0,"Уланский район, Восточно-Казахстанская область"
7345,331,6363.0,2.0,65500.0,3533.0,0.07696477487073891,0,"район Үлкен Нарын, Восточно-Казахстанская область"
7346,331,6368.0,580.0,65500.0,13227.0,5.96172974894632,1,"Шемонаихинский район, Восточно-Казахстанская область"
7347,331,7100.0,8033.0,65500.0,1045899.0,1.0442239848608563,1,"г.Астана, г.Астана"
7348,331,7500.0,7337.0,65500.0,1762989.0,0.565815136835686,0,"г.Алматы, г.Алматы"
7349,332,1010.0,6.0,3756.0,149844.0,0.09493650819642631,0,"Семей Г.А., Абай"
7350,332,1036.0,1.0,3756.0,22481.0,0.10546436349350788,0,"Аягозский район, Абай"
7351,332,1041.0,1.0,3756.0,3307.0,0.7169471895063655,0,"район Жаңасемей, Абай"
7352,332,1110.0,12.0,3756.0,111410.0,0.2553750315803842,0,"город Кокшетау, Акмолинская область"
7353,332,1118.0,1.0,3756.0,27805.0,0.0852704317819655,0,"город Степногорск, Акмолинская область"
7354,332,1134.0,10.0,3756.0,11233.0,2.1106955895108612,1,"Аршалынский район, Акмолинская область"
7355,332,1160.0,2.0,3756.0,2996.0,1.5827398903187921,1,"Коргалжынский район, Акмолинская область"
7356,332,1170.0,1.0,3756.0,29592.0,0.08012112583460228,0,"Бурабайский район, Акмолинская область"
7357,332,1510.0,193.0,3756.0,308240.0,1.4845323794758218,1,"город Актобе, Актюбинская область"
7358,332,1560.0,15.0,3756.0,15589.0,2.2813628414563643,1,"Хромтауский район, Актюбинская область"
7359,332,1910.0,2.0,3756.0,51523.0,0.09203440621460517,0,"Қонаев Г.А., Алматинская область"
7360,332,1918.0,1.0,3756.0,10189.0,0.23269647224433712,0,"АЛАТАУ, Алматинская область"
7361,332,1940.0,6.0,3756.0,56538.0,0.2516124754003556,0,"Енбекшиказахский район, Алматинская область"
7362,332,1942.0,1.0,3756.0,32755.0,0.07238419647985196,0,"Жамбылский район, Алматинская область"
7363,332,1952.0,12.0,3756.0,90080.0,0.3158451628371515,0,"Карасайский район, Алматинская область"
7364,332,1962.0,17.0,3756.0,75705.0,0.5324094055459793,0,"Талгарский район, Алматинская область"
7365,332,1966.0,1.0,3756.0,13956.0,0.16988709914714464,0,"Уйгурский район, Алматинская область"
7366,332,1968.0,1.0,3756.0,88286.0,0.026855269869487244,0,"Илийский район, Алматинская область"
7367,332,2310.0,541.0,3756.0,286088.0,4.483518695060174,1,"город Атырау, Атырауская область"
7368,332,2710.0,2.0,3756.0,177958.0,0.026646111506058178,0,"город Уральск, Западно-Казахстанская область"
7369,332,2736.0,41.0,3756.0,45229.0,2.1492564191912176,1,"Бурлинский район, Западно-Казахстанская область"
7370,332,2744.0,4.0,3756.0,18371.0,0.516236319350618,0,"район Бәйтерек, Западно-Казахстанская область"
7371,332,3110.0,36.0,3756.0,185183.0,0.4609170215684584,0,"город Тараз, Жамбылская область"
7372,332,3136.0,4.0,3756.0,18529.0,0.5118342826267042,0,"Байзакский район, Жамбылская область"
7373,332,3154.0,16.0,3756.0,19309.0,1.964633574559056,1,"Меркенский район, Жамбылская область"
7374,332,3310.0,40.0,3756.0,94504.0,1.003531852915242,1,"Талдыкорган Г.А., Жетісу"
7375,332,3334.0,2.0,3756.0,19286.0,0.24587206841206583,0,"Алакольский район, Жетісу"
7376,332,3344.0,1.0,3756.0,9388.0,0.252550527875751,0,"Каратальский район, Жетісу"
7377,332,3348.0,1.0,3756.0,10316.0,0.22983175220022786,0,"Саркандский район, Жетісу"
7378,332,3510.0,100.0,3756.0,308582.0,0.7683352741564805,0,"город Караганда, Карагандинская область"
7379,332,3516.0,1.0,3756.0,25392.0,0.09337367500384179,0,"город Балхаш, Карагандинская область"
7380,332,3522.0,3.0,3756.0,13058.0,0.5447107571674569,0,"город Сарань, Карагандинская область"
7381,332,3524.0,359.0,3756.0,94739.0,8.984357273091554,1,"город Темиртау, Карагандинская область"
7382,332,3532.0,7.0,3756.0,16238.0,1.0220846465009763,1,"Абайский район, Карагандинская область"
7383,332,3564.0,1.0,3756.0,13551.0,0.17496453071341972,0,"Шетский район, Карагандинская область"
7384,332,3910.0,147.0,3756.0,171613.0,2.030899875228217,1,"город Костанай, Костанайская область"
7385,332,3920.0,3.0,3756.0,9354.0,0.7604055021480277,0,"город Лисаковск, Костанайская область"
7386,332,3924.0,1.0,3756.0,54941.0,0.04315437206635392,0,"город Рудный, Костанайская область"
7387,332,3954.0,3.0,3756.0,22748.0,0.31267949125605116,0,"Костанайский район, Костанайская область"
7388,332,4310.0,19.0,3756.0,155732.0,0.2892658076583712,0,"город Кызылорда, Кызылординская область"
7389,332,4332.0,2.0,3756.0,19630.0,0.2415633576869639,0,"Аральский район, Кызылординская область"
7390,332,4340.0,1.0,3756.0,21012.0,0.11283763352834336,0,"Жанакорганский район, Кызылординская область"
7391,332,4344.0,1.0,3756.0,19298.0,0.12285958937182873,0,"Казалинский район, Кызылординская область"
7392,332,4352.0,1.0,3756.0,23281.0,0.10184031423467853,0,"Чиилийский район, Кызылординская область"
7393,332,4710.0,133.0,3756.0,183315.0,1.7201843782984165,1,"город Актау, Мангистауская область"
7394,332,4718.0,15.0,3756.0,53223.0,0.6682104604299506,0,"город Жанаозен, Мангистауская область"
7395,332,4750.0,3.0,3756.0,29499.0,0.24112115892378222,0,"Мунайлинский район, Мангистауская область"
7396,332,5510.0,159.0,3756.0,221005.0,1.7057539537834465,1,"город Павлодар, Павлодарская область"
7397,332,5522.0,80.0,3756.0,60356.0,3.1426129706376176,1,"город Экибастуз, Павлодарская область"
7398,332,5546.0,1.0,3756.0,5122.0,0.4628942514052227,0,"Иртышский район, Павлодарская область"
7399,332,5910.0,12.0,3756.0,117132.0,0.24289973933998063,0,"город Петропавловск, Северо-Казахстанская область"
7400,332,6136.0,1.0,3756.0,14457.0,0.16399974792125274,0,"район Байдибека, Туркестанская область"
7401,332,6138.0,2.0,3756.0,35807.0,0.13242909798070493,0,"Жетисайский район, Туркестанская область"
7402,332,6146.0,1.0,3756.0,28110.0,0.08434522787967097,0,"Ордабасынский район, Туркестанская область"
7403,332,6152.0,8.0,3756.0,51659.0,0.3671684478131672,0,"Сайрамский район, Туркестанская область"
7404,332,6154.0,2.0,3756.0,41141.0,0.11525944219623008,0,"Сарыагашский район, Туркестанская область"
7405,332,6156.0,9.0,3756.0,29088.0,0.7335842684707768,0,"Сузакский район, Туркестанская область"
7406,332,6158.0,2.0,3756.0,24226.0,0.1957355201599563,0,"Толебийский район, Туркестанская область"
7407,332,6164.0,3.0,3756.0,16826.0,0.4227286976757787,0,"Шардаринский район, Туркестанская область"
7408,332,6210.0,1.0,3756.0,64957.0,0.03650021330568762,0,"Жезказган Г.А., Улытау"
7409,332,6310.0,103.0,3756.0,220373.0,1.1081542141589384,1,"город Усть-Каменогорск, Восточно-Казахстанская область"
7410,332,6324.0,70.0,3756.0,16091.0,10.314219433150738,1,"город Риддер, Восточно-Казахстанская область"
7411,332,6340.0,3.0,3756.0,20140.0,0.3531694670850374,0,"Глубоковский район, Восточно-Казахстанская область"
7412,332,6362.0,1.0,3756.0,11336.0,0.20915176038263505,0,"Уланский район, Восточно-Казахстанская область"
7413,332,7100.0,632.0,3756.0,1045899.0,1.4326783301263812,1,"г.Астана, г.Астана"
7414,332,7500.0,472.0,3756.0,1762989.0,0.6347661476556258,0,"г.Алматы, г.Алматы"
7415,351,1010.0,42.0,85997.0,149844.0,0.029025090101985423,0,"Семей Г.А., Абай"
7416,351,1036.0,1.0,85997.0,22481.0,0.004606255442417939,0,"Аягозский район, Абай"
7417,351,1041.0,217.0,85997.0,3307.0,6.794995647540521,1,"район Жаңасемей, Абай"
7418,351,1042.0,4.0,85997.0,13562.0,0.030542170358648486,0,"Жарминский район, Абай"
7419,351,1046.0,1.0,85997.0,11798.0,0.008777184997541761,0,"Урджарский район, Абай"
7420,351,1110.0,2344.0,85997.0,111410.0,2.178698212375358,1,"город Кокшетау, Акмолинская область"
7421,351,1116.0,6.0,85997.0,10348.0,0.06004245956764459,0,"Косшы, Акмолинская область"
7422,351,1118.0,999.0,85997.0,27805.0,3.720542182067855,1,"город Степногорск, Акмолинская область"
7423,351,1134.0,63.0,85997.0,11233.0,0.5807756967740457,0,"Аршалынский район, Акмолинская область"
7424,351,1140.0,1.0,85997.0,11546.0,0.008968753559760758,0,"Буландынский район, Акмолинская область"
7425,351,1145.0,1.0,85997.0,5886.0,0.01759314111467851,0,"район Биржан сал, Акмолинская область"
7426,351,1146.0,106.0,85997.0,6331.0,1.733792802354408,1,"Ерейментауский район, Акмолинская область"
7427,351,1156.0,30.0,85997.0,14981.0,0.20736912476002475,0,"Зерендинский район, Акмолинская область"
7428,351,1164.0,3.0,85997.0,6650.0,0.046715742226014004,0,"Сандыктауский район, Акмолинская область"
7429,351,1166.0,2862.0,85997.0,23910.0,12.395204527647655,1,"Целиноградский район, Акмолинская область"
7430,351,1170.0,3.0,85997.0,29592.0,0.010498096979014366,0,"Бурабайский район, Акмолинская область"
7431,351,1510.0,3528.0,85997.0,308240.0,1.1852316068787954,1,"город Актобе, Актюбинская область"
7432,351,1546.0,1.0,85997.0,8287.0,0.012495864438397213,0,"Мартукский район, Актюбинская область"
7433,351,1548.0,510.0,85997.0,17271.0,3.0578511138039968,1,"Мугалжарский район, Актюбинская область"
7434,351,1560.0,2.0,85997.0,15589.0,0.01328542287523224,0,"Хромтауский район, Актюбинская область"
7435,351,1910.0,226.0,85997.0,51523.0,0.45422490273907734,0,"Қонаев Г.А., Алматинская область"
7436,351,1918.0,1.0,85997.0,10189.0,0.010163237668171333,0,"АЛАТАУ, Алматинская область"
7437,351,1940.0,40.0,85997.0,56538.0,0.07326274618911012,0,"Енбекшиказахский район, Алматинская область"
7438,351,1942.0,39.0,85997.0,32755.0,0.12329647123916686,0,"Жамбылский район, Алматинская область"
7439,351,1944.0,163.0,85997.0,6843.0,2.466633970767591,1,"Кегенский район, Алматинская область"
7440,351,1952.0,6.0,85997.0,90080.0,0.006897417535590433,0,"Карасайский район, Алматинская область"
7441,351,1962.0,15.0,85997.0,75705.0,0.02051777860134688,0,"Талгарский район, Алматинская область"
7442,351,1968.0,3.0,85997.0,88286.0,0.0035187876424687165,0,"Илийский район, Алматинская область"
7443,351,2310.0,4262.0,85997.0,286088.0,1.5426856781740312,1,"город Атырау, Атырауская область"
7444,351,2336.0,21.0,85997.0,30033.0,0.07240761164788571,0,"Жылыойский район, Атырауская область"
7445,351,2710.0,2121.0,85997.0,177958.0,1.234203564114657,1,"город Уральск, Западно-Казахстанская область"
7446,351,2736.0,149.0,85997.0,45229.0,0.3411402211313241,0,"Бурлинский район, Западно-Казахстанская область"
7447,351,2744.0,72.0,85997.0,18371.0,0.40584793747056963,0,"район Бәйтерек, Западно-Казахстанская область"
7448,351,3110.0,3475.0,85997.0,185183.0,1.9431992644490423,1,"город Тараз, Жамбылская область"
