,source,target,weight
1466,3372//,4542//,0.3047619047619048
1467,3379//,7112//,0.45454545454545453
1468,3379//,4811//,0.37037037037037035
1469,3391//,4236//,0.3026315789473684
1470,3399//,4231//,0.3387096774193548
1471,3399//,4233//,0.3320754716981132
1472,3399//,4237//,0.3148936170212766
1473,3399//,4239//,0.3655913978494624
1474,3399//,4244//,0.2971246006389776
1475,3399//,4452//,0.30362116991643456
1476,3399//,4512//,0.33214285714285713
1477,3399//,4522//,0.3333333333333333
1478,3399//,4884//,0.31722054380664655
1479,3399//,4921//,0.2987012987012987
1480,3399//,5621//,0.30990415335463256
1481,3399//,5629//,0.34309623430962344
1482,3399//,6219//,0.329073482428115
1483,3399//,6232//,0.3175355450236967
1484,3399//,6233//,0.31640625
1485,3399//,6243//,0.35064935064935066
1486,3399//,8121//,0.30238095238095236
1487,4231//,4522//,0.532258064516129
1488,4231//,4233//,0.4096774193548387
1489,4231//,4235//,0.3
1490,4231//,4237//,0.4129032258064516
1491,4231//,4238//,0.44789762340036565
1492,4231//,4239//,0.3709677419354839
1493,4231//,4244//,0.4440894568690096
1494,4231//,4245//,0.35161290322580646
1495,4231//,4246//,0.3
1496,4231//,4247//,0.3548387096774194
1497,4231//,4249//,0.418013856812933
1498,4231//,4411//,0.3684210526315789
1499,4231//,4412//,0.43263757115749524
1500,4231//,4413//,0.3402537485582468
1501,4231//,4421//,0.39679715302491103
1502,4231//,4422//,0.38344226579520696
1503,4231//,4431//,0.3767123287671233
1504,4231//,4441//,0.34275618374558303
1505,4231//,4442//,0.3604135893648449
1506,4231//,4451//,0.3287671232876712
1507,4231//,4452//,0.3593314763231198
1508,4231//,4453//,0.33127572016460904
1509,4231//,4461//,0.33548387096774196
1510,4231//,4471//,0.33793103448275863
1511,4231//,4481//,0.31733333333333336
1512,4231//,4482//,0.3799126637554585
1513,4231//,4483//,0.4052631578947368
1514,4231//,4511//,0.4081272084805654
1515,4231//,4512//,0.4032258064516129
1516,4231//,4523//,0.36908077994428967
1517,4231//,4531//,0.4256198347107438
1518,4231//,4532//,0.3553191489361702
1519,4231//,4533//,0.3793103448275862
1520,4231//,4539//,0.3438485804416404
1521,4231//,4543//,0.357504215851602
1522,4231//,4841//,0.4380165289256198
1523,4231//,4842//,0.3905775075987842
1524,4231//,4884//,0.48338368580060426
1525,4231//,4921//,0.36774193548387096
1526,4231//,4931//,0.3709677419354839
1527,4231//,5151//,0.31290322580645163
1528,4231//,5221//,0.30526315789473685
1529,4231//,5242//,0.3005050505050505
1530,4231//,5321//,0.34516129032258064
1531,4231//,5322//,0.36617405582922824
1532,4231//,5412//,0.3096774193548387
1533,4231//,5613//,0.432258064516129
1534,4231//,5614//,0.3064516129032258
1535,4231//,5617//,0.2996031746031746
1536,4231//,5621//,0.43450479233226835
1537,4231//,5629//,0.3161290322580645
1538,4231//,6211//,0.3677621283255086
1539,4231//,6212//,0.3374083129584352
1540,4231//,6213//,0.3248407643312102
1541,4231//,6214//,0.3169734151329243
1542,4231//,6216//,0.3555992141453831
1543,4231//,6219//,0.43450479233226835
1544,4231//,6221//,0.3
1545,4231//,6231//,0.4020618556701031
1546,4231//,6232//,0.38388625592417064
1547,4231//,6233//,0.3828125
1548,4231//,6241//,0.3321976149914821
1549,4231//,6242//,0.3677581863979849
1550,4231//,6243//,0.3064516129032258
1551,4231//,6244//,0.3202725724020443
1552,4231//,7212//,0.30357142857142855
1553,4231//,7224//,0.3049645390070922
1554,4231//,7225//,0.31013431013431014
1555,4231//,8111//,0.3400713436385256
1556,4231//,8113//,0.4461942257217848
1557,4231//,8114//,0.3161290322580645
1558,4231//,8122//,0.3786259541984733
1559,4231//,8123//,0.4457831325301205
1560,4231//,8131//,0.33509234828496043
1561,4231//,8134//,0.32790224032586557
1562,4232//,4243//,0.27692307692307694
1563,4232//,4889//,0.3230769230769231
1564,4233//,4522//,0.5242718446601942
1565,4233//,4235//,0.32075471698113206
1566,4233//,4237//,0.4339622641509434
1567,4233//,4239//,0.3548387096774194
1568,4233//,4244//,0.3738019169329074
1569,4233//,4247//,0.3283018867924528
1570,4233//,4412//,0.36432637571157495
1571,4233//,4421//,0.35231316725978645
1572,4233//,4422//,0.3769063180827887
1573,4233//,4431//,0.3493150684931507
1574,4233//,4442//,0.2983751846381093
1575,4233//,4452//,0.3398328690807799
1576,4233//,4481//,0.304
1577,4233//,4482//,0.314410480349345
1578,4233//,4483//,0.37894736842105264
1579,4233//,4511//,0.3568904593639576
1580,4233//,4512//,0.4714285714285714
1581,4233//,4523//,0.30919220055710306
1582,4233//,4531//,0.3677685950413223
1583,4233//,4532//,0.3404255319148936
1584,4233//,4533//,0.3524904214559387
1585,4233//,4539//,0.30441640378548895
1586,4233//,4884//,0.41389728096676737
1587,4233//,4921//,0.38113207547169814
1588,4233//,4931//,0.33584905660377357
1589,4233//,5151//,0.30943396226415093
1590,4233//,5321//,0.3622641509433962
1591,4233//,5322//,0.3054187192118227
1592,4233//,5613//,0.36451612903225805
1593,4233//,5614//,0.3169811320754717
1594,4233//,5617//,0.31746031746031744
1595,4233//,5621//,0.3993610223642173
1596,4233//,5629//,0.33584905660377357
1597,4233//,6111//,0.2981132075471698
1598,4233//,6211//,0.3286384976525822
1599,4233//,6215//,0.3018867924528302
1600,4233//,6216//,0.32220039292730845
1601,4233//,6219//,0.4281150159744409
1602,4233//,6221//,0.3886792452830189
1603,4233//,6231//,0.32130584192439865
1604,4233//,6232//,0.34834123222748814
1605,4233//,6233//,0.345703125
1606,4233//,6242//,0.34005037783375314
1607,4233//,6243//,0.32075471698113206
1608,4233//,7212//,0.3273809523809524
1609,4233//,7223//,0.30976430976430974
1610,4233//,8114//,0.3906810035842294
1611,4233//,8121//,0.3333333333333333
1612,4233//,8123//,0.4126506024096386
1613,4234//,4236//,0.3013698630136986
1614,4235//,4246//,0.4180790960451977
1615,4235//,4237//,0.3574468085106383
1616,4235//,4247//,0.34347826086956523
1617,4235//,4251//,0.3176470588235294
1618,4235//,4522//,0.313915857605178
1619,4235//,4542//,0.32941176470588235
1620,4235//,4921//,0.30952380952380953
1621,4235//,4931//,0.3492822966507177
1622,4235//,5321//,0.3160377358490566
1623,4235//,5323//,0.3176470588235294
1624,4235//,5324//,0.3631578947368421
1625,4235//,5614//,0.3146067415730337
1626,4235//,5629//,0.301255230125523
1627,4235//,6215//,0.3058823529411765
1628,4235//,6221//,0.32547169811320753
1629,4237//,4522//,0.459546925566343
1630,4237//,4239//,0.32616487455197135
1631,4237//,4244//,0.3610223642172524
1632,4237//,4246//,0.32340425531914896
1633,4237//,4247//,0.3617021276595745
1634,4237//,4248//,0.32340425531914896
1635,4237//,4412//,0.31499051233396586
1636,4237//,4421//,0.30782918149466193
1637,4237//,4422//,0.3115468409586057
1638,4237//,4431//,0.3264840182648402
1639,4237//,4483//,0.3263157894736842
1640,4237//,4511//,0.3250883392226148
1641,4237//,4512//,0.4
1642,4237//,4531//,0.32231404958677684
1643,4237//,4533//,0.3314176245210728
1644,4237//,4884//,0.37462235649546827
1645,4237//,4921//,0.43829787234042555
1646,4237//,4931//,0.40425531914893614
1647,4237//,5151//,0.3446808510638298
1648,4237//,5321//,0.4127659574468085
1649,4237//,5613//,0.3387096774193548
1650,4237//,5614//,0.37446808510638296
1651,4237//,5621//,0.3546325878594249
1652,4237//,5629//,0.33472803347280333
1653,4237//,6211//,0.30203442879499215
1654,4237//,6215//,0.3148936170212766
1655,4237//,6219//,0.35782747603833864
1656,4237//,6221//,0.40425531914893614
1657,4237//,6233//,0.30859375
1658,4237//,6242//,0.30730478589420657
1659,4237//,6243//,0.3659574468085106
1660,4237//,8114//,0.32616487455197135
1661,4237//,8123//,0.39156626506024095
1662,4238//,4841//,0.7008264462809918
1663,4238//,4249//,0.5557586837294333
1664,4238//,8113//,0.5447897623400365
1665,4238//,4239//,0.32541133455210236
1666,4238//,4244//,0.36745886654478976
1667,4238//,4245//,0.35648994515539306
1668,4238//,4247//,0.30347349177330896
1669,4238//,4411//,0.6144736842105263
1670,4238//,4412//,0.583180987202925
1671,4238//,4413//,0.6009227220299884
1672,4238//,4421//,0.594306049822064
1673,4238//,4422//,0.4606946983546618
1674,4238//,4431//,0.48628884826325414
1675,4238//,4441//,0.6042402826855123
1676,4238//,4442//,0.5849335302806499
1677,4238//,4451//,0.5657534246575342
1678,4238//,4452//,0.3692870201096892
1679,4238//,4453//,0.4936014625228519
1680,4238//,4461//,0.5909677419354838
1681,4238//,4471//,0.6045977011494252
1682,4238//,4481//,0.3802559414990859
1683,4238//,4482//,0.4990859232175503
1684,4238//,4483//,0.3656307129798903
1685,4238//,4511//,0.5830388692579506
1686,4238//,4522//,0.3656307129798903
1687,4238//,4523//,0.5891364902506964
1688,4238//,4531//,0.5393053016453382
1689,4238//,4532//,0.4515539305301645
1690,4238//,4533//,0.5356489945155393
1691,4238//,4539//,0.5694006309148265
1692,4238//,4543//,0.5682967959527825
1693,4238//,4842//,0.6656534954407295
1694,4238//,4884//,0.35648994515539306
1695,4238//,5173//,0.3473491773308958
1696,4238//,5221//,0.6210526315789474
1697,4238//,5242//,0.4405850091407678
1698,4238//,5322//,0.5845648604269293
1699,4238//,5412//,0.3272394881170018
1700,4238//,5419//,0.43144424131627057
1701,4238//,5613//,0.37477148080438755
1702,4238//,5617//,0.4789762340036563
1703,4238//,5621//,0.360146252285192
1704,4238//,6211//,0.593114241001565
1705,4238//,6212//,0.5904645476772616
1706,4238//,6213//,0.5859872611464968
1707,4238//,6214//,0.5027422303473492
1708,4238//,6216//,0.5319926873857403
1709,4238//,6219//,0.3436928702010969
1710,4238//,6231//,0.6357388316151202
1711,4238//,6232//,0.453382084095064
1712,4238//,6233//,0.5502742230347349
1713,4238//,6241//,0.5689948892674617
1714,4238//,6242//,0.40950639853747717
1715,4238//,6244//,0.5587734241908007
1716,4238//,7139//,0.4789762340036563
1717,4238//,7212//,0.29981718464351004
1718,4238//,7223//,0.3053016453382084
1719,4238//,7224//,0.4369287020109689
1720,4238//,7225//,0.5775335775335775
1721,4238//,8111//,0.5957193816884662
1722,4238//,8121//,0.39853747714808047
1723,4238//,8122//,0.6152671755725191
1724,4238//,8123//,0.37842778793418647
1725,4238//,8131//,0.6068601583113457
1726,4238//,8134//,0.5027422303473492
1727,4239//,4244//,0.34185303514376997
1728,4239//,4411//,0.3157894736842105
1729,4239//,4412//,0.33396584440227706
1730,4239//,4413//,0.29873125720876587
1731,4239//,4421//,0.32562277580071175
1732,4239//,4422//,0.32461873638344224
1733,4239//,4431//,0.3264840182648402
1734,4239//,4441//,0.3050647820965842
1735,4239//,4442//,0.3190546528803545
1736,4239//,4451//,0.3082191780821918
1737,4239//,4452//,0.34818941504178275
1738,4239//,4453//,0.3230452674897119
1739,4239//,4461//,0.3109677419354839
1740,4239//,4482//,0.32751091703056767
1741,4239//,4483//,0.3236842105263158
1742,4239//,4511//,0.31448763250883394
1743,4239//,4512//,0.3821428571428571
1744,4239//,4522//,0.3818770226537217
1745,4239//,4523//,0.3147632311977716
1746,4239//,4531//,0.35537190082644626
1747,4239//,4532//,0.33191489361702126
1748,4239//,4533//,0.3160919540229885
1749,4239//,4539//,0.30914826498422715
1750,4239//,4543//,0.31534569983136596
1751,4239//,4841//,0.32892561983471075
1752,4239//,4842//,0.3069908814589666
1753,4239//,4884//,0.36253776435045315
1754,4239//,4921//,0.2974910394265233
1755,4239//,5221//,0.3017543859649123
1756,4239//,5321//,0.3225806451612903
1757,4239//,5322//,0.31198686371100165
1758,4239//,5412//,0.3118279569892473
1759,4239//,5613//,0.3258064516129032
1760,4239//,5617//,0.30158730158730157
1761,4239//,5621//,0.3546325878594249
1762,4239//,6211//,0.3145539906103286
1763,4239//,6212//,0.3056234718826406
1764,4239//,6213//,0.30318471337579617
1765,4239//,6216//,0.3104125736738703
1766,4239//,6219//,0.33865814696485624
1767,4239//,6231//,0.3436426116838488
1768,4239//,6232//,0.3033175355450237
1769,4239//,6233//,0.30859375
1770,4239//,6241//,0.3083475298126065
1771,4239//,6242//,0.33249370277078083
1772,4239//,7223//,0.3333333333333333
1773,4239//,7225//,0.2979242979242979
1774,4239//,8111//,0.30083234244946494
1775,4239//,8113//,0.3228346456692913
1776,4239//,8114//,0.33691756272401435
1777,4239//,8121//,0.30238095238095236
1778,4239//,8122//,0.33893129770992364
1779,4239//,8123//,0.3433734939759036
1780,4239//,8134//,0.32790224032586557
1781,4241//,4542//,0.3669724770642202
1782,4241//,5511//,0.32727272727272727
1783,4241//,4251//,0.31176470588235294
1784,4241//,4922//,0.3119266055045872
1785,4241//,5241//,0.3119266055045872
1786,4241//,5622//,0.30275229357798167
1787,4244//,4522//,0.48562300319488816
1788,4244//,4245//,0.3003194888178914
1789,4244//,4247//,0.3354632587859425
1790,4244//,4249//,0.4110854503464203
1791,4244//,4411//,0.3631578947368421
1792,4244//,4412//,0.4060721062618596
1793,4244//,4413//,0.3333333333333333
1794,4244//,4421//,0.3914590747330961
1795,4244//,4422//,0.4095860566448802
1796,4244//,4431//,0.3904109589041096
1797,4244//,4441//,0.3451118963486455
1798,4244//,4442//,0.3604135893648449
1799,4244//,4451//,0.3493150684931507
1800,4244//,4452//,0.41225626740947074
1801,4244//,4453//,0.3662551440329218
1802,4244//,4461//,0.3432258064516129
1803,4244//,4471//,0.33448275862068966
1804,4244//,4481//,0.37866666666666665
1805,4244//,4482//,0.39082969432314413
1806,4244//,4483//,0.4131578947368421
1807,4244//,4511//,0.42402826855123676
1808,4244//,4512//,0.40894568690095845
1809,4244//,4523//,0.36629526462395545
1810,4244//,4531//,0.39669421487603307
1811,4244//,4532//,0.425531914893617
1812,4244//,4533//,0.4042145593869732
1813,4244//,4539//,0.35331230283911674
1814,4244//,4543//,0.36930860033726814
1815,4244//,4841//,0.36363636363636365
1816,4244//,4842//,0.3465045592705167
1817,4244//,4884//,0.4259818731117825
1818,4244//,4921//,0.33226837060702874
1819,4244//,4931//,0.33226837060702874
1820,4244//,5173//,0.34844192634560905
1821,4244//,5221//,0.3140350877192982
1822,4244//,5242//,0.3484848484848485
1823,4244//,5321//,0.329073482428115
1824,4244//,5322//,0.3563218390804598
1825,4244//,5613//,0.34185303514376997
1826,4244//,5617//,0.3492063492063492
1827,4244//,5621//,0.3993610223642173
1828,4244//,5629//,0.329073482428115
1829,4244//,6211//,0.36932707355242567
1830,4244//,6212//,0.3410757946210269
1831,4244//,6213//,0.33503184713375794
1832,4244//,6214//,0.35787321063394684
1833,4244//,6216//,0.3713163064833006
1834,4244//,6219//,0.4185303514376997
1835,4244//,6221//,0.33226837060702874
1836,4244//,6231//,0.37800687285223367
1837,4244//,6232//,0.41706161137440756
1838,4244//,6233//,0.388671875
1839,4244//,6241//,0.3577512776831346
1840,4244//,6242//,0.4256926952141058
1841,4244//,6243//,0.3194888178913738
1842,4244//,6244//,0.35093696763202725
1843,4244//,7139//,0.32186234817813764
1844,4244//,7211//,0.3385093167701863
1845,4244//,7212//,0.4107142857142857
1846,4244//,7223//,0.3450479233226837
1847,4244//,7224//,0.35224586288416077
1848,4244//,7225//,0.3308913308913309
1849,4244//,8111//,0.3388822829964328
1850,4244//,8113//,0.32545931758530183
1851,4244//,8114//,0.33226837060702874
1852,4244//,8121//,0.32857142857142857
1853,4244//,8122//,0.3618320610687023
1854,4244//,8123//,0.4457831325301205
1855,4244//,8131//,0.3179419525065963
1856,4244//,8134//,0.35234215885947046
1857,4245//,4249//,0.42494226327944573
1858,4245//,4247//,0.2987551867219917
1859,4245//,4431//,0.3013698630136986
1860,4245//,4522//,0.30097087378640774
1861,4245//,4841//,0.3322314049586777
1862,4245//,4842//,0.30851063829787234
1863,4245//,4931//,0.3153526970954357
1864,4245//,5242//,0.33585858585858586
1865,4245//,5412//,0.3029197080291971
1866,4245//,6233//,0.30078125
1867,4245//,7224//,0.30969267139479906
1868,4245//,8113//,0.32020997375328086
1869,4246//,4247//,0.3217391304347826
1870,4246//,5324//,0.3684210526315789
1871,4247//,4522//,0.40129449838187703
1872,4247//,5324//,0.4
1873,4247//,4412//,0.301707779886148
1874,4247//,4422//,0.3137254901960784
1875,4247//,4483//,0.3263157894736842
1876,4247//,4511//,0.3197879858657244
1877,4247//,4512//,0.3107142857142857
1878,4247//,4531//,0.3305785123966942
1879,4247//,4533//,0.29693486590038315
1880,4247//,4884//,0.35347432024169184
1881,4247//,4921//,0.34782608695652173
1882,4247//,4931//,0.3391304347826087
1883,4247//,5321//,0.3391304347826087
1884,4247//,5621//,0.34185303514376997
1885,4247//,5629//,0.39748953974895396
1886,4247//,6215//,0.3130434782608696
1887,4247//,6219//,0.3514376996805112
1888,4247//,6221//,0.3782608695652174
1889,4247//,6231//,0.2972508591065292
1890,4247//,6243//,0.34782608695652173
1891,4247//,8113//,0.33070866141732286
1892,4247//,8123//,0.35843373493975905
1893,4248//,6221//,0.419811320754717
1894,4248//,6215//,0.38823529411764707
1895,4248//,4512//,0.31785714285714284
1896,4248//,4522//,0.3268608414239482
1897,4248//,4921//,0.37142857142857144
1898,4248//,5151//,0.3609467455621302
1899,4248//,5321//,0.3160377358490566
1900,4248//,5323//,0.32653061224489793
1901,4248//,5614//,0.34831460674157305
1902,4248//,6239//,0.36666666666666664
1903,4248//,6243//,0.3059360730593607
1904,4249//,4411//,0.49605263157894736
1905,4249//,4412//,0.4819734345351044
1906,4249//,4413//,0.48212226066897346
1907,4249//,4421//,0.4626334519572954
1908,4249//,4422//,0.4553376906318083
1909,4249//,4431//,0.5114155251141552
1910,4249//,4441//,0.48527679623085984
1911,4249//,4442//,0.48301329394387
1912,4249//,4451//,0.48356164383561645
1913,4249//,4452//,0.4133949191685912
1914,4249//,4453//,0.44238683127572015
1915,4249//,4461//,0.4864516129032258
1916,4249//,4471//,0.47011494252873565
1917,4249//,4481//,0.3972286374133949
1918,4249//,4482//,0.4847161572052402
1919,4249//,4483//,0.42494226327944573
1920,4249//,4511//,0.45936395759717313
1921,4249//,4522//,0.3163972286374134
1922,4249//,4523//,0.479108635097493
1923,4249//,4531//,0.47107438016528924
1924,4249//,4532//,0.43617021276595747
1925,4249//,4533//,0.4885057471264368
1926,4249//,4539//,0.4526813880126183
1927,4249//,4543//,0.4806070826306914
1928,4249//,4841//,0.5421487603305785
1929,4249//,4842//,0.5075987841945289
1930,4249//,4884//,0.3394919168591224
1931,4249//,5173//,0.36027713625866054
1932,4249//,5221//,0.4982456140350877
1933,4249//,5242//,0.4942263279445728
1934,4249//,5322//,0.4482758620689655
1935,4249//,5412//,0.3441108545034642
1936,4249//,5419//,0.4689507494646681
1937,4249//,5613//,0.325635103926097
1938,4249//,5617//,0.47023809523809523
1939,4249//,5621//,0.3394919168591224
1940,4249//,6211//,0.46635367762128327
1941,4249//,6212//,0.48655256723716384
1942,4249//,6213//,0.48152866242038217
1943,4249//,6214//,0.4662576687116564
1944,4249//,6216//,0.44793713163064836
1945,4249//,6219//,0.3233256351039261
1946,4249//,6231//,0.5051546391752577
1947,4249//,6232//,0.48267898383371827
1948,4249//,6233//,0.5234375
1949,4249//,6241//,0.504258943781942
1950,4249//,6242//,0.43648960739030024
1951,4249//,6244//,0.4735945485519591
1952,4249//,7139//,0.4817813765182186
1953,4249//,7212//,0.3233256351039261
1954,4249//,7223//,0.30484988452655887
1955,4249//,7224//,0.48036951501154734
1956,4249//,7225//,0.4713064713064713
1957,4249//,8111//,0.4827586206896552
1958,4249//,8113//,0.45265588914549654
1959,4249//,8114//,0.2979214780600462
1960,4249//,8121//,0.43648960739030024
1961,4249//,8122//,0.48854961832061067
1962,4249//,8123//,0.3279445727482679
1963,4249//,8131//,0.4841688654353562
1964,4249//,8134//,0.48065173116089616
1965,4251//,4921//,0.32857142857142857
1966,4251//,5619//,0.2994350282485876
1967,4411//,4461//,0.8735483870967742
1968,4411//,4523//,0.8486842105263158
1969,4411//,4842//,0.7421052631578947
1970,4411//,4412//,0.6263157894736842
1971,4411//,4413//,0.8489042675893888
1972,4411//,4421//,0.6618421052631579
1973,4411//,4422//,0.5210526315789473
1974,4411//,4431//,0.5052631578947369
1975,4411//,4441//,0.8539458186101295
1976,4411//,4442//,0.7789473684210526
1977,4411//,4451//,0.825
1978,4411//,4452//,0.40131578947368424
1979,4411//,4453//,0.5473684210526316
1980,4411//,4471//,0.8482758620689655
1981,4411//,4481//,0.43026315789473685
1982,4411//,4482//,0.55
1983,4411//,4483//,0.4486842105263158
1984,4411//,4511//,0.656578947368421
1985,4411//,4512//,0.3223684210526316
1986,4411//,4522//,0.38552631578947366
1987,4411//,4531//,0.5776315789473684
1988,4411//,4532//,0.5460526315789473
1989,4411//,4533//,0.6052631578947368
1990,4411//,4539//,0.7342105263157894
1991,4411//,4543//,0.6763157894736842
1992,4411//,4841//,0.7013157894736842
1993,4411//,4884//,0.3881578947368421
1994,4411//,5173//,0.38552631578947366
1995,4411//,5221//,0.6276315789473684
1996,4411//,5242//,0.4276315789473684
1997,4411//,5322//,0.7092105263157895
1998,4411//,5412//,0.30526315789473685
1999,4411//,5419//,0.5118421052631579
2000,4411//,5613//,0.34868421052631576
2001,4411//,5617//,0.5526315789473685
2002,4411//,5621//,0.3539473684210526
2003,4411//,6211//,0.7263157894736842
2004,4411//,6212//,0.8606356968215159
2005,4411//,6213//,0.8484076433121019
2006,4411//,6214//,0.5394736842105263
2007,4411//,6216//,0.6105263157894737
2008,4411//,6219//,0.3684210526315789
2009,4411//,6231//,0.7026315789473684
2010,4411//,6232//,0.5026315789473684
2011,4411//,6233//,0.5907894736842105
2012,4411//,6241//,0.6618421052631579
2013,4411//,6242//,0.4486842105263158
2014,4411//,6244//,0.6526315789473685
2015,4411//,7139//,0.5460526315789473
2016,4411//,7211//,0.33289473684210524
2017,4411//,7212//,0.37105263157894736
2018,4411//,7223//,0.32105263157894737
2019,4411//,7224//,0.4631578947368421
2020,4411//,7225//,0.8498168498168498
2021,4411//,8111//,0.8513674197384067
2022,4411//,8113//,0.43026315789473685
2023,4411//,8114//,0.3105263157894737
2024,4411//,8121//,0.4605263157894737
2025,4411//,8122//,0.7697368421052632
2026,4411//,8123//,0.37894736842105264
2027,4411//,8131//,0.8460526315789474
2028,4411//,8134//,0.5486842105263158
2029,4412//,4511//,0.7120141342756183
2030,4412//,4531//,0.6432637571157496
2031,4412//,4413//,0.5916955017301038
2032,4412//,4421//,0.6797153024911032
2033,4412//,4422//,0.6280834914611005
2034,4412//,4431//,0.5351043643263758
2035,4412//,4441//,0.5995288574793876
2036,4412//,4442//,0.638109305760709
2037,4412//,4451//,0.6123287671232877
2038,4412//,4452//,0.4819734345351044
2039,4412//,4453//,0.5635673624288425
2040,4412//,4461//,0.5909677419354838
2041,4412//,4471//,0.5850574712643678
2042,4412//,4481//,0.428842504743833
2043,4412//,4482//,0.5692599620493358
2044,4412//,4483//,0.5351043643263758
2045,4412//,4512//,0.40227703984819735
2046,4412//,4522//,0.476280834914611
2047,4412//,4523//,0.6504178272980501
2048,4412//,4532//,0.6053130929791272
2049,4412//,4533//,0.6793168880455408
2050,4412//,4539//,0.6324921135646687
2051,4412//,4543//,0.6340640809443507
2052,4412//,4841//,0.5900826446280992
2053,4412//,4842//,0.5835866261398176
2054,4412//,4884//,0.43833017077798864
2055,4412//,5173//,0.36622390891840606
2056,4412//,5221//,0.5350877192982456
2057,4412//,5242//,0.40037950664136623
2058,4412//,5322//,0.625615763546798
2059,4412//,5419//,0.5104364326375711
2060,4412//,5613//,0.3548387096774194
2061,4412//,5617//,0.5692599620493358
2062,4412//,5621//,0.41935483870967744
2063,4412//,5629//,0.31499051233396586
2064,4412//,6211//,0.621283255086072
2065,4412//,6212//,0.5941320293398533
2066,4412//,6213//,0.5910828025477707
2067,4412//,6214//,0.5540796963946869
2068,4412//,6216//,0.603415559772296
2069,4412//,6219//,0.4364326375711575
2070,4412//,6221//,0.2998102466793169
2071,4412//,6231//,0.6512027491408935
2072,4412//,6232//,0.5502846299810247
2073,4412//,6233//,0.6717267552182163
2074,4412//,6241//,0.575809199318569
2075,4412//,6242//,0.5313092979127134
2076,4412//,6243//,0.30740037950664134
2077,4412//,6244//,0.5843270868824532
2078,4412//,7139//,0.5635673624288425
2079,4412//,7211//,0.36242884250474383
2080,4412//,7212//,0.46110056925996207
2081,4412//,7223//,0.32827324478178366
2082,4412//,7224//,0.5275142314990512
2083,4412//,7225//,0.57997557997558
2084,4412//,8111//,0.5885850178359097
2085,4412//,8113//,0.45161290322580644
2086,4412//,8114//,0.3776091081593928
2087,4412//,8121//,0.47248576850094876
2088,4412//,8122//,0.6122137404580152
2089,4412//,8123//,0.43833017077798864
2090,4412//,8131//,0.5593667546174143
2091,4412//,8134//,0.5483870967741935
2092,4413//,4471//,0.9701149425287356
2093,4413//,4441//,0.9561707035755479
2094,4413//,4421//,0.6286043829296425
2095,4413//,4422//,0.5051903114186851
2096,4413//,4431//,0.4809688581314879
2097,4413//,4442//,0.7508650519031141
2098,4413//,4451//,0.8166089965397924
2099,4413//,4452//,0.3863898500576701
2100,4413//,4453//,0.5236447520184544
2101,4413//,4461//,0.8731257208765859
2102,4413//,4481//,0.4129181084198385
2103,4413//,4482//,0.5121107266435986
2104,4413//,4483//,0.419838523644752
2105,4413//,4511//,0.6274509803921569
2106,4413//,4512//,0.2975778546712803
2107,4413//,4522//,0.33794694348327564
2108,4413//,4523//,0.8108419838523645
2109,4413//,4531//,0.532871972318339
2110,4413//,4532//,0.52479815455594
2111,4413//,4533//,0.5686274509803921
2112,4413//,4539//,0.7081891580161477
2113,4413//,4543//,0.6608996539792388
2114,4413//,4841//,0.6747404844290658
2115,4413//,4842//,0.7335640138408305
2116,4413//,4884//,0.3633217993079585
2117,4413//,5173//,0.3886966551326413
2118,4413//,5221//,0.629757785467128
2119,4413//,5242//,0.4279123414071511
2120,4413//,5322//,0.6782006920415224
2121,4413//,5412//,0.2975778546712803
2122,4413//,5419//,0.5121107266435986
2123,4413//,5613//,0.3275663206459054
2124,4413//,5617//,0.5455594002306805
2125,4413//,5621//,0.3264129181084198
2126,4413//,6211//,0.7047289504036909
2127,4413//,6212//,0.9146482122260668
2128,4413//,6213//,0.8696655132641292
2129,4413//,6214//,0.5432525951557093
2130,4413//,6216//,0.5651672433679354
2131,4413//,6219//,0.33679354094579006
2132,4413//,6231//,0.6482122260668973
2133,4413//,6232//,0.46366782006920415
2134,4413//,6233//,0.5536332179930796
2135,4413//,6241//,0.6516724336793541
2136,4413//,6242//,0.43252595155709345
2137,4413//,6244//,0.6412918108419838
2138,4413//,7139//,0.5420991926182238
2139,4413//,7211//,0.3517877739331027
2140,4413//,7212//,0.370242214532872
2141,4413//,7223//,0.30680507497116494
2142,4413//,7224//,0.45674740484429066
2143,4413//,7225//,0.9181084198385236
2144,4413//,8111//,0.9388696655132641
2145,4413//,8113//,0.42560553633217996
2146,4413//,8114//,0.30103806228373703
2147,4413//,8121//,0.43829296424452135
2148,4413//,8122//,0.726643598615917
2149,4413//,8123//,0.35986159169550175
2150,4413//,8131//,0.845444059976932
2151,4413//,8134//,0.5317185697808535
2152,4421//,4511//,0.7455830388692579
2153,4421//,4422//,0.5889679715302492
2154,4421//,4431//,0.5409252669039146
2155,4421//,4441//,0.6395759717314488
2156,4421//,4442//,0.654357459379616
2157,4421//,4451//,0.6301369863013698
2158,4421//,4452//,0.40747330960854095
2159,4421//,4453//,0.5391459074733096
2160,4421//,4461//,0.6425806451612903
2161,4421//,4471//,0.6218390804597701
2162,4421//,4481//,0.4679715302491103
2163,4421//,4482//,0.5960854092526691
2164,4421//,4483//,0.5106761565836299
2165,4421//,4512//,0.3790035587188612
2166,4421//,4522//,0.44483985765124556
2167,4421//,4523//,0.6838440111420613
2168,4421//,4531//,0.6014234875444839
2169,4421//,4532//,0.6227758007117438
