,source,target,weight
1010,661,791,0.3333333333333333
1011,661,803,0.4
1012,661,823,0.4
1013,662,782,0.5
1014,662,663,0.3333333333333333
1015,662,731,0.5
1016,663,843,0.3333333333333333
1017,681,854,0.5384615384615384
1018,681,811,0.3157894736842105
1019,682,683,0.34782608695652173
1020,682,712,0.43478260869565216
1021,682,749,0.34782608695652173
1022,682,811,0.391304347826087
1023,682,862,0.40625
1024,682,869,0.43478260869565216
1025,682,879,0.3611111111111111
1026,683,811,0.42105263157894735
1027,683,812,0.38461538461538464
1028,683,701,0.3333333333333333
1029,683,712,0.3888888888888889
1030,683,721,0.3333333333333333
1031,683,741,0.3333333333333333
1032,683,743,0.3333333333333333
1033,683,862,0.34375
1034,691,722,0.5
1035,691,791,0.3333333333333333
1036,691,803,0.5
1037,691,823,0.4
1038,692,823,0.3333333333333333
1039,701,712,0.3333333333333333
1040,701,869,0.34782608695652173
1041,711,712,0.32142857142857145
1042,711,771,0.3142857142857143
1043,712,773,0.3333333333333333
1044,712,721,0.3333333333333333
1045,712,801,0.3888888888888889
1046,712,869,0.43478260869565216
1047,712,900,0.32142857142857145
1048,712,942,0.3142857142857143
1049,712,949,0.32142857142857145
1050,721,811,0.3684210526315789
1051,722,781,0.3333333333333333
1052,722,791,0.3333333333333333
1053,722,803,0.5
1054,722,823,0.4
1055,731,781,0.3333333333333333
1056,732,829,0.4166666666666667
1057,742,952,0.3902439024390244
1058,749,821,0.3333333333333333
1059,750,841,0.757396449704142
1060,750,851,0.5895522388059702
1061,750,853,0.3656716417910448
1062,750,855,0.6940298507462687
1063,750,861,0.6971428571428572
1064,750,910,0.7152777777777778
1065,750,932,0.7597402597402597
1066,750,981,0.31343283582089554
1067,771,942,0.34285714285714286
1068,771,960,0.32075471698113206
1069,781,791,0.3333333333333333
1070,782,871,0.3333333333333333
1071,783,801,0.3333333333333333
1072,791,803,0.3333333333333333
1073,791,823,0.3333333333333333
1074,801,854,0.35714285714285715
1075,801,871,0.35714285714285715
1076,803,823,0.4
1077,829,854,0.38461538461538464
1078,841,861,0.8742857142857143
1079,841,932,0.8106508875739645
1080,841,910,0.757396449704142
1081,841,851,0.6272189349112426
1082,841,853,0.38461538461538464
1083,841,855,0.6745562130177515
1084,841,952,0.31952662721893493
1085,842,862,0.35135135135135137
1086,842,869,0.40540540540540543
1087,842,872,0.375
1088,842,879,0.35135135135135137
1089,842,951,0.36363636363636365
1090,843,920,0.3333333333333333
1091,851,855,0.6666666666666666
1092,851,853,0.48360655737704916
1093,851,861,0.5885714285714285
1094,851,910,0.5486111111111112
1095,851,932,0.6168831168831169
1096,851,952,0.36065573770491804
1097,851,960,0.3770491803278688
1098,851,981,0.3770491803278688
1099,852,970,0.4186046511627907
1100,852,853,0.3263157894736842
1101,852,889,0.32075471698113206
1102,852,960,0.41509433962264153
1103,852,982,0.37209302325581395
1104,853,952,0.5368421052631579
1105,853,855,0.4772727272727273
1106,853,861,0.44
1107,853,889,0.3157894736842105
1108,853,910,0.3958333333333333
1109,853,932,0.42857142857142855
1110,854,862,0.375
1111,854,869,0.391304347826087
1112,854,900,0.32142857142857145
1113,855,910,0.7152777777777778
1114,855,861,0.6571428571428571
1115,855,932,0.6818181818181818
1116,855,952,0.3712121212121212
1117,861,910,0.7542857142857143
1118,861,932,0.7714285714285715
1119,861,952,0.35428571428571426
1120,862,879,0.4444444444444444
1121,862,869,0.375
1122,862,900,0.375
1123,862,942,0.34285714285714286
1124,862,949,0.34375
1125,862,982,0.3170731707317073
1126,869,900,0.39285714285714285
1127,869,942,0.3142857142857143
1128,872,873,0.3333333333333333
1129,872,879,0.375
1130,872,951,0.3333333333333333
1131,872,952,0.32926829268292684
1132,879,951,0.3409090909090909
1133,889,960,0.32075471698113206
1134,910,932,0.7467532467532467
1135,910,952,0.3472222222222222
1136,932,952,0.3181818181818182
1137,951,952,0.32926829268292684
1138,952,960,0.3170731707317073
1139,960,970,0.4339622641509434
1140,960,981,0.4098360655737705
1141,960,982,0.3584905660377358
1142,970,982,0.3902439024390244
